id,"Alkalinity, total",Calcium,Chloride,Fluoride,Magnesium,Nitrate as N,Sodium,Specific Conductivity,Sulfate,Total Dissolved Solids,Hardness
5430,120.0,48.0,69.0,0.16,22.0,2.3,26.0,520.0,39.0,330.0,225.0
5431,100.0,19.0,35.0,0.11,15.0,0.5,19.8,341.0,5.9,198.0,129.0
5432,160.0,40.0,38.0,0.2,11.0,0.84,50.0,441.0,46.0,340.0,130.0
5433,160.0,33.0,31.0,0.37,7.8,0.66,48.0,430.0,28.0,280.0,102.0
5434,100.0,34.0,49.0,0.5,6.6,0.52,30.0,440.0,25.0,250.0,110.0
5435,163.0,68.0,325.0,0.16,26.0,0.1,376.0,2300.0,110.0,977.0,270.0
5436,194.0,23.0,19.0,0.1,38.0,0.097,20.0,450.0,17.0,219.0,205.0
5437,280.0,51.0,47.0,0.18,50.0,0.92,40.0,800.0,45.0,420.0,330.0
5438,180.0,53.0,6.0,0.28,9.0,0.66,14.0,370.0,20.0,300.0,170.0
5439,320.0,18.0,2.0,0.34,9.5,0.042,140.0,540.0,3.4,360.0,83.0
5440,260.0,56.0,18.0,0.1,32.0,9.9,31.0,650.0,34.0,410.0,270.0
5441,120.0,35.0,12.0,0.13,7.2,0.46,12.0,290.0,3.3,150.0,76.0
5442,78.0,12.0,4.0,0.11,5.5,0.52,13.0,170.0,1.9,96.0,43.0
5443,190.0,62.0,62.0,0.25,21.0,10.304,43.0,720.0,32.0,440.0,260.0
5444,244.0,78.2,22.3,0.427,19.6,4.29,36.8,617.0,67.1,483.0,318.0
5445,76.0,28.0,19.0,0.21,3.9,1.0,20.0,268.0,17.0,160.0,82.0
5446,190.0,27.0,28.0,0.26,7.7,0.25,64.0,400.0,9.8,280.0,140.0
5447,99.0,26.0,9.7,0.34,6.1,0.8605,18.0,280.0,21.0,170.0,100.0
5448,27.0,64.0,48.0,0.072,0.209,5.5,88.0,785.0,245.0,470.0,161.0
5449,270.0,68.0,283.0,0.4,70.0,3.2,142.0,1550.0,46.0,830.0,458.0
5450,160.0,41.0,16.0,1.3,3.5,2.5,35.0,400.0,39.0,220.0,77.0
5451,110.0,32.0,120.0,1.0,12.0,0.47,84.0,660.0,22.0,340.0,130.0
5452,68.0,34.0,51.0,0.44,1.6,9.9,68.0,490.0,59.0,320.0,92.0
5453,200.0,48.0,22.0,0.21,32.0,0.63,29.0,580.0,78.0,390.0,250.0
5454,130.0,86.0,78.0,0.37,11.0,7.9,59.0,760.0,95.0,490.0,260.0
5455,130.0,35.0,76.0,0.41,5.4,5.0,84.0,670.0,58.0,430.0,110.0
5456,110.0,11.0,8.4,0.17,3.7,2.4,48.0,310.0,5.6,190.0,44.0
5457,220.0,44.0,39.0,0.15,41.0,1.3,25.0,610.0,34.0,370.0,280.0
5458,50.0,45.0,72.0,0.061,0.55,2.9,42.0,280.0,56.0,140.0,38.0
5459,89.0,18.0,26.0,0.11,6.4,1.3,25.0,280.0,4.5,210.0,78.0
5460,116.0,2.3,77.3,1.2,0.1,0.54,91.0,468.0,0.5,333.0,6.3
5461,110.0,22.0,54.0,0.17,10.0,2.0,49.0,429.0,12.0,255.0,104.0
5462,180.0,57.0,200.0,0.16,24.0,0.94,110.0,1100.0,37.0,610.0,220.0
5463,210.0,48.0,340.0,0.1,25.0,0.44,280.0,1700.0,130.0,1000.0,220.0
5464,120.0,64.0,32.0,0.05,2.1,3.2,38.0,538.0,26.0,230.0,180.0
5465,190.0,68.0,92.5,0.48,19.2,4.59,72.5,846.0,119.0,460.0,222.0
5466,155.0,78.0,85.0,0.16,29.0,3.8,79.0,914.0,145.0,620.0,268.0
5467,210.0,87.673,94.0,0.3,20.0,3.8,67.36,860.0,110.0,530.0,289.945
5468,110.0,31.0,2.3,0.47,6.1,0.6,15.0,280.0,13.0,170.0,100.0
5469,170.0,65.3,61.0,0.35,16.249,0.205,67.637,760.0,110.0,440.0,220.0
5470,296.0,161.0,260.0,0.58,63.1,5.6,100.0,1671.0,310.0,1050.0,650.0
5471,230.0,15.0,230.0,1.0,16.0,4.1,240.0,1500.0,200.0,850.0,120.0
5472,390.0,130.0,150.0,0.54,29.0,2.0,180.0,1600.0,290.0,1000.0,450.0
5473,200.0,147.0,75.0,0.8,55.0,1.6,92.0,1280.0,440.0,1000.0,514.0
5474,155.0,41.0,18.7,0.34,10.1,0.4,38.4,434.0,43.4,254.0,226.0
5475,110.0,19.0,2.0,0.1,13.0,0.56,11.0,220.0,2.1,170.0,95.0
5476,200.0,42.0,9.3,0.27,24.0,3.2,27.0,500.0,59.0,330.0,205.0
5477,140.0,26.0,27.0,0.3,22.0,0.1,29.0,401.0,27.0,254.0,135.0
5478,150.0,83.0,44.0,0.41,22.0,1.9,40.0,620.0,57.0,510.0,261.0
5479,240.0,184.0,75.0,0.62,56.0,6.2,110.0,1900.0,550.0,1400.0,744.0
5480,90.0,18.0,3.0,0.1,6.0,2.2,15.0,247.0,7.2,150.0,77.8
5481,160.0,42.0,46.0,0.51,6.5,2.9,61.0,560.0,41.0,300.0,130.0
5482,210.0,66.0,11.0,0.33,19.0,6.1,33.0,610.0,28.0,370.0,240.0
5483,88.0,100.0,330.0,0.14,27.0,1.3,70.0,1200.0,3.1,1100.0,355.0
5484,160.0,72.0,18.0,0.22,11.0,9.7,16.0,570.0,57.0,330.0,230.0
5485,260.0,85.0,33.0,0.35,24.0,7.9,32.0,760.0,52.0,490.0,310.0
5486,61.3,15.6,3.23,0.103,3.15,0.253,9.29,147.0,8.53,86.0,52.0
5487,179.0,66.1,36.6,0.53,14.4,1.28,36.5,622.0,62.9,372.0,222.0
5488,255.0,25.0,50.0,0.15,8.4,0.12,120.0,660.0,32.0,410.0,102.0
5489,220.0,16.0,15.0,0.12,29.0,1.1,35.0,520.0,20.0,340.0,190.0
5490,244.0,59.0,61.0,0.1,13.0,0.2,38.0,560.0,52.0,377.0,205.0
5491,200.0,44.0,120.0,0.4,15.0,0.2,120.0,1200.0,100.0,740.0,280.0
5492,190.0,79.0,36.0,0.17,13.0,2.8,51.0,795.0,87.0,360.0,190.0
5493,105.0,32.0,61.0,0.2,20.0,0.1,38.0,360.0,27.0,311.0,171.0
5494,100.0,56.0,37.0,0.12,6.4,1.4,29.0,441.0,49.0,290.0,150.0
5495,300.0,160.0,110.0,0.26,34.0,7.4,99.0,1400.0,280.0,970.0,540.0
5496,180.0,200.0,220.0,0.28,40.0,11.0,110.0,1700.0,310.0,1200.0,660.0
5497,91.0,29.0,20.0,0.17,0.48,10.0,55.0,360.0,38.0,270.0,58.0
5498,300.0,35.0,15.0,0.15,34.0,5.0367,56.0,650.0,30.278,380.0,267.24
5499,110.0,29.0,34.0,0.11,14.0,2.5,18.0,320.0,5.2,230.0,130.0
5500,110.0,50.0,22.0,0.32,11.0,1.2,38.0,470.0,99.0,290.0,170.0
5501,170.0,76.0,97.0,0.25,32.0,11.19,66.0,840.0,120.0,600.0,310.0
5502,180.0,71.0,44.0,0.11,29.0,3.4,22.0,570.0,42.0,400.0,302.0
5503,93.0,20.0,17.0,0.19,9.5,0.84,9.5,240.0,4.5,180.0,82.0
5504,150.0,35.0,43.0,0.45,5.0,4.8,82.0,550.0,40.0,400.0,120.0
5505,140.0,27.0,31.0,0.27,4.1,0.64,66.0,460.0,51.0,260.0,86.0
5506,240.0,98.0,25.0,0.14,7.5,4.5,23.0,600.0,18.0,390.0,280.0
5507,200.0,39.0,3.31,0.112,12.0,0.455,3.01,399.0,3.96,230.0,140.0
5508,160.0,33.0,54.0,0.1,34.0,6.0,31.0,600.0,39.8,320.0,222.0
5509,135.0,27.8,10.4,0.17,15.5,1.9,14.9,333.0,15.5,194.0,137.0
5510,66.0,16.0,4.1,0.5,5.1,1.4,8.2,160.0,4.1,140.0,60.0
5511,260.0,61.0,90.0,0.27,30.0,2.7,52.0,740.0,19.0,490.0,290.0
5512,340.0,69.0,72.0,0.16,52.0,6.1,72.0,910.0,30.0,680.0,390.0
5513,180.0,57.0,12.0,0.16,13.0,3.4,19.0,510.0,16.0,390.0,260.0
5514,272.0,50.0,7.3,0.12,38.0,1.7,9.4,530.0,9.8,354.0,281.0
5515,98.9,23.0,13.3,0.14,5.5,2.69,23.2,306.0,9.1,190.0,81.0
5516,110.0,23.0,57.0,0.22,13.0,0.77,49.8,380.0,5.7,320.0,110.0
5517,172.0,76.0,61.0,0.3,35.0,22.6,83.0,740.0,156.0,555.0,305.0
5518,180.0,36.0,22.0,0.35,23.0,4.5,47.0,530.0,39.0,310.0,180.0
5519,180.0,73.0,110.0,2.0,11.0,0.07,70.0,860.0,56.0,420.0,230.0
5520,200.0,85.6,29.0,0.383,19.2,6.91,25.5,636.0,72.6,442.0,296.0
5521,90.0,44.0,51.0,0.099,7.1,14.0,65.0,582.0,54.0,420.0,140.0
5522,89.0,23.0,9.2,0.34,3.9,1.4,25.0,290.0,23.0,150.0,86.0
5523,140.0,56.0,2.1,0.23,20.0,0.48,38.0,540.0,130.0,320.0,220.0
5524,280.0,71.0,84.0,0.22,54.0,2.5,110.0,1200.0,190.0,720.0,420.0
5525,110.0,18.0,2.7,0.1,12.0,1.122,9.6,230.0,1.3,180.0,100.0
5526,129.0,68.1,67.1,0.12,14.6,6.14,42.7,570.0,47.7,384.0,205.0
5527,310.0,217.0,150.0,0.1,51.0,45.0,57.0,1800.0,200.0,1200.0,699.0
5528,100.0,22.0,5.2,0.16,10.0,2.0,15.0,260.0,6.2,180.0,91.0
5529,210.0,145.0,93.5,0.42,17.4,0.67,50.6,744.0,149.0,496.0,388.0
5530,82.0,22.0,42.0,0.21,15.0,2.5,21.0,330.0,9.3,240.0,120.0
5531,110.0,19.0,2.4,0.1,15.0,0.6169,11.0,240.0,3.5,180.0,100.0
5532,150.2,31.6,8.7,0.3,6.2,2.0,23.7,316.0,10.9,205.0,148.5
5533,60.0,21.0,61.0,0.1,1.0,5.0,45.0,423.0,19.0,130.0,52.4
5534,80.0,13.0,2.8,0.17,6.3,1.6,14.0,210.0,6.3,74.0,65.0
5535,153.0,29.0,4.43,0.23,2.7,1.3,29.0,299.0,2.0,150.0,3.5
5536,160.0,62.0,27.0,0.4,15.0,1.1,23.0,540.0,36.0,330.0,170.0
5537,140.0,51.0,22.0,0.73,17.0,1.1,110.0,830.0,230.0,590.0,190.0
5538,150.0,59.0,290.0,0.2,27.0,2.3,104.0,1400.0,62.0,860.0,258.0
5539,130.0,44.0,20.0,0.39,6.5,2.0,35.0,420.0,45.0,260.0,120.0
5540,140.0,100.0,52.0,0.48,16.0,0.51,65.0,740.0,160.0,590.0,310.0
5541,110.0,19.0,7.0,0.11,11.0,2.7,13.0,340.0,9.9,190.0,100.0
5542,110.0,21.0,3.6,0.11,6.9,1.7,13.0,170.0,2.6,190.0,97.0
5543,180.0,13.0,13.0,0.11,5.4,0.52,65.0,380.0,2.7,220.0,60.0
5544,181.0,101.0,67.3,0.47,17.8,2.1,42.7,785.0,114.0,416.0,262.0
5545,110.0,46.0,9.2,0.15,4.3,5.6,22.0,400.0,34.0,270.0,130.0
5546,220.0,58.0,5.2,0.27,9.3,1.5,8.8,400.0,25.0,310.0,190.0
5547,110.0,20.0,38.2,0.22,11.0,1.03,36.7,380.0,10.0,270.0,93.0
5548,300.0,130.0,37.0,0.38,41.0,5.0,45.0,990.0,200.0,720.0,610.0
5549,204.0,95.0,53.0,0.4,15.0,5.22,32.0,739.0,128.0,480.0,306.0
5550,215.0,73.0,2.0,0.16,8.0,1.57,9.0,428.0,5.6,252.0,192.0
5551,69.0,27.0,16.0,0.37,4.1,0.45,14.0,230.0,14.0,150.0,83.0
5552,120.0,21.0,6.4,0.12,12.0,0.47,17.0,300.0,8.5,190.0,121.0
5553,210.0,68.0,38.0,0.13,27.0,3.6,35.0,670.0,49.0,430.0,300.0
5554,120.0,52.0,16.0,0.24,12.0,8.8,15.0,440.0,24.0,240.0,180.0
5555,260.0,160.0,160.0,0.38,37.0,4.7,81.0,1700.0,290.0,1100.0,570.0
5556,220.0,14.0,8.2,0.15,12.0,0.41,84.0,480.0,31.0,300.0,88.0
5557,120.0,60.0,30.0,0.32,11.0,6.6,29.0,570.0,65.0,310.0,190.0
5558,140.0,35.0,90.0,0.78,4.0,3.4,120.0,740.0,79.0,470.0,95.0
5559,150.0,50.0,30.0,0.27,7.6,0.62,38.0,460.0,34.0,290.0,160.0
5560,212.0,122.0,35.1,0.281,31.3,1.58,58.8,1070.0,302.0,771.0,432.0
5561,160.0,37.0,12.0,0.11,20.0,5.8,16.0,370.0,16.0,300.0,180.0
5562,89.0,30.0,8.4,0.38,6.3,0.67,20.0,310.0,15.0,190.0,120.0
5563,100.0,77.0,32.0,1.0,13.0,1.8,48.0,570.0,51.0,440.0,230.0
5564,160.0,60.4,39.0,0.2,11.0,0.09,29.0,479.0,8.0,270.0,173.0
5565,380.0,60.0,57.3,0.33,59.0,0.262,62.0,950.0,47.0,530.0,390.0
5566,74.0,15.0,4.9,0.11,8.2,0.98,7.7,190.0,8.6,87.0,97.0
5567,160.0,45.0,47.0,0.15,31.0,0.43,24.0,540.0,37.0,300.0,239.0
5568,50.0,10.0,5.0,0.1,6.0,0.5,9.0,145.0,8.0,150.0,40.5
5569,87.0,43.0,60.0,0.3,8.1,2.5,35.0,480.0,35.0,310.0,140.0
5570,248.0,151.7,423.5,0.28,58.9,0.5,271.1,2630.0,120.0,1476.0,640.0
5571,140.0,51.0,12.0,0.74,9.9,2.5832,11.0,340.0,29.0,220.0,180.0
5572,170.0,41.0,21.0,0.1,25.0,7.5,27.0,630.0,27.0,340.0,200.0
5573,86.0,16.0,24.0,0.17,11.0,1.0,17.0,310.0,24.0,160.0,92.0
5574,110.0,23.0,39.6,0.26,14.0,1.57,29.4,320.0,8.6,250.0,110.0
5575,150.0,42.0,16.0,0.1,6.4,5.9,25.0,411.0,19.0,254.0,130.0
5576,270.0,55.0,80.0,0.15,48.0,8.2,80.0,980.0,61.0,600.0,330.0
5577,550.0,2.0,100.0,0.34,0.79,2.4,410.0,1610.0,190.0,1000.0,8.9
5578,130.0,130.0,280.0,0.13,25.0,3.8,100.0,1340.0,120.0,1000.0,430.0
5579,240.0,74.0,99.0,0.12,28.0,12.8,81.0,980.0,24.0,560.0,339.0
5580,160.0,30.0,22.0,0.15,17.0,3.8,34.0,499.0,14.0,350.0,170.0
5581,180.0,83.0,72.0,0.5,69.0,5.72,129.0,1340.0,620.0,1010.0,518.0
5582,140.0,23.0,6.8,0.16,9.1,4.7,16.0,320.0,15.0,180.0,130.0
5583,216.0,73.0,39.0,0.4,23.0,0.2,58.0,756.0,196.0,606.0,379.0
5584,140.0,150.0,76.0,0.41,36.0,10.0,44.0,960.0,250.0,890.0,330.0
5585,68.0,28.0,13.3,0.29,2.43,0.696,27.9,178.0,24.0,124.0,40.0
5586,71.0,2.0,12.0,0.19,4.9,2.0,20.0,250.0,3.0,180.0,77.0
5587,170.0,94.8,100.0,0.2,17.2,1.3,64.0,950.0,130.0,550.0,318.0
5588,220.0,81.0,58.0,0.3,25.0,3.4,50.0,865.0,141.0,548.0,305.0
5589,150.0,49.0,1.1,0.21,7.2,0.28,4.7,290.0,16.0,160.0,160.0
5590,260.0,98.0,115.0,0.4,54.2,1.0,259.0,1860.0,634.0,1330.0,467.0
5591,230.0,140.0,105.0,0.7,50.0,2.51,133.0,1520.0,400.0,960.0,555.0
5592,224.0,63.1,8.3,0.11,12.6,8.8,17.0,440.0,14.0,330.0,188.0
5593,130.0,38.0,16.0,0.83,3.9,4.3,42.0,420.0,47.0,270.0,110.0
5594,190.0,75.0,45.0,0.14,22.0,4.3,22.0,600.0,52.0,410.0,296.0
5595,160.0,43.0,11.0,0.1,18.0,2.1,22.0,420.0,19.0,280.0,170.0
5596,66.0,11.0,3.1,0.14,7.3,2.4,12.0,160.0,6.6,140.0,58.0
5597,150.0,70.0,27.0,0.11,9.2,7.2,32.0,547.0,44.0,350.0,220.0
5598,180.0,26.0,28.0,0.17,20.0,1.3,52.0,500.0,12.0,300.0,150.0
5599,191.0,97.9,110.0,0.5,18.8,2.49,79.3,956.0,133.0,644.0,322.0
5600,140.0,35.0,58.0,1.3,5.7,5.6,74.0,543.0,18.0,320.0,110.0
5601,210.0,51.0,17.0,0.15,23.0,8.8,25.0,630.0,23.0,350.0,190.0
5602,80.0,6.1,17.0,0.13,0.35,5.2,52.0,260.0,11.0,170.0,17.0
5603,150.0,63.0,79.0,0.26,20.0,2.4,62.0,740.0,98.0,480.0,220.0
5604,110.0,19.0,7.0,0.4,8.0,0.34,29.0,187.0,25.0,170.0,80.3
5605,350.0,160.0,200.0,0.5,43.0,21.0,180.0,1800.0,220.0,1200.0,540.0
5606,200.0,223.0,480.0,0.7,57.0,4.86,150.0,2450.0,261.0,1460.0,850.0
5607,170.0,26.0,7.6,0.14,21.0,1.69,25.0,400.0,26.0,230.0,150.0
5608,160.0,94.0,85.0,0.2,31.0,0.9,56.0,860.0,160.0,550.0,360.0
5609,54.0,7.0,1.6,0.12,1.3,0.7,14.0,120.0,4.2,83.0,34.7
5610,170.0,70.0,44.0,0.47,15.0,11.0,37.0,600.0,36.0,350.0,250.0
5611,290.0,97.0,38.0,0.27,57.0,1.1,48.0,1000.0,260.0,680.0,490.0
5612,100.0,34.0,18.0,0.087,2.3,1.4,31.0,329.0,24.0,220.0,96.0
5613,140.0,59.0,53.0,0.4,14.0,2.7,51.0,620.0,100.0,430.0,190.0
5614,80.0,19.0,10.0,0.1,8.0,2.42,27.0,338.0,13.0,220.0,112.0
5615,130.0,26.0,68.0,0.2,12.0,1.5,58.0,490.0,7.2,300.0,110.0
5616,150.0,49.0,14.0,0.24,14.0,0.84,18.0,450.0,49.0,270.0,180.0
5617,190.0,64.0,6.0,0.38,12.0,0.52,14.0,510.0,47.0,270.0,240.0
5618,100.0,30.0,13.0,0.35,5.0,5.2,22.0,330.0,32.0,210.0,100.0
5619,80.0,22.0,5.2,0.1,4.3,2.3,12.0,201.0,3.1,130.0,70.0
5620,150.0,45.0,7.6,0.1,7.2,2.2,19.0,360.0,6.7,230.0,140.0
5621,120.0,38.0,150.0,0.31,35.0,1.1,83.0,740.0,19.0,500.0,240.0
5622,324.0,76.0,85.0,0.3,70.0,6.0,128.0,1300.0,271.0,760.0,390.0
5623,400.0,140.0,630.0,0.26,170.0,1.4,120.0,2600.0,29.0,1800.0,1100.0
5624,520.0,56.0,110.0,0.26,100.0,2.5,95.0,1400.0,28.0,770.0,560.0
5625,140.0,22.0,4.0,0.1,16.0,0.8,27.0,309.0,4.4,180.0,121.0
5626,130.0,17.0,11.0,0.12,7.3,2.4,41.0,310.0,3.6,190.0,72.0
5627,91.0,160.0,19.0,1.4,62.0,1.4,160.0,1700.0,950.0,1400.0,650.0
5628,140.0,78.0,75.0,0.56,11.0,8.6,64.0,820.0,110.0,530.0,240.0
5629,230.0,139.0,58.0,0.7,53.0,3.4,90.0,1510.0,496.0,1110.0,565.0
5630,120.0,17.0,5.4,0.1,13.0,2.3,21.0,250.0,6.8,180.0,96.0
5631,110.0,24.0,36.2,0.2,13.0,1.85,43.0,350.0,9.3,260.0,110.0
5632,130.0,25.0,10.0,0.1,16.0,4.1,22.0,380.0,6.7,250.0,120.0
5633,210.0,79.0,22.0,0.26,13.0,4.5,27.0,590.0,75.0,450.0,240.0
5634,250.0,110.0,140.0,0.24,48.0,4.6843,84.097,1200.0,170.0,850.0,450.0
5635,63.0,21.0,11.0,0.29,4.1,1.4,15.0,200.0,11.0,130.0,77.0
5636,89.0,55.0,180.0,0.41,45.0,8.4,64.0,970.0,85.0,600.0,310.0
5637,220.0,63.0,31.0,0.13,17.0,5.38,44.0,670.0,21.0,370.0,230.0
5638,150.0,38.0,26.0,0.1,26.0,5.9,26.0,520.0,38.0,320.0,190.0
5639,76.0,11.0,3.1,0.11,1.3,1.083,22.0,150.0,4.3,98.0,33.0
5640,150.0,33.0,51.0,0.38,3.3,0.63,79.0,540.0,46.0,350.0,88.0
5641,130.0,23.0,22.0,0.13,20.0,2.3,19.0,330.0,6.4,250.0,140.0
5642,320.0,194.0,130.0,0.17,45.0,70.0,127.0,1700.0,86.0,948.0,680.0
5643,80.0,20.0,48.0,0.16,6.5,2.98,37.0,360.0,12.0,300.0,92.0
5644,82.0,20.0,5.8,0.13,1.0,5.9,32.0,260.0,12.0,160.0,55.0
5645,82.0,21.0,11.0,0.15,1.7,7.5,26.0,250.0,9.6,150.0,78.0
5646,310.0,160.0,33.0,0.39,42.0,4.4,19.0,1100.0,250.0,760.0,480.0
5647,160.0,51.0,19.0,0.74,11.0,0.66,21.0,450.0,33.0,280.0,190.0
5648,235.0,49.4,41.0,0.137,30.3,3.74,40.4,649.0,28.5,424.0,254.0
5649,130.0,82.0,80.0,0.18,9.2,10.0,92.0,781.0,98.0,500.0,240.0
5650,170.0,48.0,15.0,0.64,12.0,3.3,20.0,460.0,24.0,220.0,170.0
5651,190.0,38.0,11.0,0.1,18.0,2.8,23.0,430.0,11.0,300.0,180.0
5652,130.0,55.0,43.0,0.54,2.2,0.75,78.0,630.0,67.0,420.0,130.0
5653,75.0,8.0,8.3,0.1,1.7,2.1,35.0,220.0,10.0,210.0,27.0
5654,91.0,16.0,9.5,0.18,11.0,1.91,18.0,240.0,6.1,200.0,89.0
5655,62.0,59.0,78.0,0.37,25.0,7.3,39.0,330.0,140.0,430.0,250.0
5656,155.0,27.0,8.8,0.1,24.0,2.51,22.3,386.0,9.4,225.0,148.0
5657,210.0,65.0,47.0,0.1,25.0,4.6,21.0,660.0,41.0,380.0,263.0
5658,130.0,100.0,20.0,0.62,9.5,2.6,64.0,960.0,100.0,640.0,330.0
5659,120.0,26.0,11.0,0.63,5.5,0.69,30.0,320.0,23.0,200.0,82.0
5660,170.0,67.0,48.0,0.3,15.0,0.5,28.0,420.0,46.0,420.0,210.0
5661,150.0,4.0,25.0,0.24,19.0,5.4,30.0,630.0,53.0,470.0,320.0
5662,130.0,20.0,5.6,0.14,16.0,0.36,8.8,310.0,19.0,170.0,117.0
5663,110.0,24.0,8.0,0.12,2.9,0.65,18.0,230.0,3.4,200.0,72.0
5664,140.0,40.0,59.0,0.2,13.0,4.6,47.0,450.0,17.0,330.0,160.0
5665,90.0,8.0,11.0,0.6,2.0,0.712,46.0,284.0,26.1,230.0,28.2
5666,170.0,45.0,8.9,0.14,17.0,3.4,16.0,430.0,17.0,270.0,180.0
5667,86.0,37.0,14.0,0.89,3.7,2.5,60.0,490.0,120.0,260.0,100.0
5668,203.0,45.7,49.1,0.71,30.8,8.49,39.0,709.0,80.8,432.0,142.0
5669,200.0,44.0,42.0,0.2,29.0,1.0,24.0,740.0,49.0,490.0,330.0
5670,90.0,58.0,94.0,0.2,15.0,0.2,56.0,577.0,112.0,320.0,114.0
5671,260.0,57.0,18.0,0.8,37.0,1.1,26.0,580.0,41.0,370.0,300.0
5672,206.0,115.0,98.9,0.36,26.2,7.859,64.5,1150.0,118.0,590.0,378.0
5673,191.0,104.0,91.5,0.44,17.4,4.54,76.1,989.0,183.0,626.0,331.0
5674,170.0,44.0,9.3,0.3,9.6,1.8,25.0,380.0,9.7,220.0,150.0
5675,230.0,35.0,21.0,0.6,19.0,0.79,58.0,548.0,41.0,290.0,165.0
5676,61.0,13.0,8.8,0.21,6.6,5.2,16.0,170.0,9.1,210.0,61.0
5677,78.0,41.0,8.4,0.2,13.0,1.3,12.0,250.0,21.0,200.0,130.0
5678,130.0,26.0,19.0,0.3,2.2,2.0,64.0,440.0,61.0,250.0,74.0
5679,120.0,35.0,31.0,0.53,7.0,0.77,45.0,430.0,41.0,250.0,120.0
5680,150.0,41.0,4.2,0.13,6.1,1.3,9.6,250.0,12.0,230.0,120.0
5681,280.0,59.0,15.0,0.11,31.0,9.0,29.0,600.0,51.0,370.0,310.0
5682,227.0,78.3,23.3,0.2,13.7,1.34,37.4,483.0,18.5,273.0,252.0
5683,64.0,23.0,44.0,0.33,2.2,0.38,64.0,520.0,90.0,300.0,69.0
5684,140.0,64.0,16.0,0.38,6.2,6.3,24.0,480.0,36.0,350.0,170.0
5685,210.0,19.0,52.0,2.8,6.3,1.5,130.0,770.0,83.0,450.0,73.0
5686,140.0,27.0,25.0,0.17,11.0,12.0,49.0,460.0,11.0,280.0,100.0
5687,90.0,30.0,30.0,0.15,3.5,0.95,29.0,300.0,16.0,180.0,89.0
5688,206.0,58.2,19.4,0.1,18.4,5.6,31.0,538.0,24.1,367.0,221.0
5689,87.0,16.0,5.6,0.1,4.6,1.6,22.0,160.0,4.6,170.0,57.0
5690,90.0,19.0,4.0,0.2,10.0,2.5,16.0,224.0,4.0,160.0,86.1
5691,150.0,63.0,33.0,0.99,16.0,4.3,24.0,550.0,66.0,340.0,210.0
5692,170.0,40.0,12.0,0.12,17.0,4.38,23.0,410.0,11.0,270.0,170.0
5693,380.0,64.0,57.0,0.16,60.0,3.0,37.0,850.0,79.0,500.0,527.0
5694,130.0,65.0,21.0,0.12,5.3,15.0,28.0,490.0,38.0,310.0,180.0
5695,89.0,64.0,16.0,0.052,0.78,0.14,32.0,338.0,43.0,210.0,160.0
5696,110.0,32.0,6.5,0.16,20.0,3.6,32.0,260.0,18.0,170.0,60.0
5697,130.0,55.0,35.0,0.69,8.3,2.2,46.0,590.0,47.0,300.0,150.0
5698,88.0,27.0,3.7,1.0,6.0,2.5,17.0,283.0,15.0,160.0,100.0
5699,100.0,27.0,12.0,0.4,15.0,0.29,76.0,545.0,103.0,390.0,205.0
5700,460.0,83.0,340.0,0.29,110.0,12.0,89.0,1700.0,46.0,860.0,810.0
5701,200.0,64.0,120.0,0.13,49.0,5.9,27.0,790.0,24.0,460.0,363.0
5702,92.0,25.0,5.9,0.14,4.0,2.8,14.0,220.0,7.3,160.0,79.0
5703,160.0,110.0,210.0,0.14,28.0,1.6,89.0,1200.0,84.0,730.0,380.0
5704,190.0,49.0,18.0,0.85,11.0,2.5,36.0,499.0,53.0,350.0,200.0
5705,100.0,19.0,5.2,0.14,11.0,1.8,19.0,270.0,5.4,200.0,87.0
5706,170.0,63.0,45.0,0.6,14.0,3.6,48.0,540.0,46.0,350.0,220.0
5707,350.0,58.0,130.0,0.22,96.0,7.7,55.0,1200.0,93.0,720.0,540.0
5708,120.0,39.0,97.0,0.8,13.0,0.89,59.0,580.0,13.0,300.0,140.0
5709,160.0,50.0,23.0,0.1,13.0,7.7,39.0,570.0,43.0,330.0,178.0
5710,230.0,73.0,39.0,0.11,30.0,3.6,31.0,770.0,50.0,430.0,290.0
5711,110.0,27.0,5.3,0.15,5.8,0.56,12.0,240.0,2.7,150.0,93.0
5712,216.0,25.0,112.0,0.2,10.0,0.2,101.0,833.0,2.0,418.0,134.0
5713,190.0,71.0,97.0,0.6,21.0,5.2,100.0,780.0,160.0,610.0,260.0
5714,180.0,91.0,95.0,0.26,17.0,2.7,68.0,840.0,190.0,560.0,300.0
5715,220.0,100.0,120.0,0.22,41.0,10.18,70.0,1200.0,200.0,720.0,400.0
5716,98.0,14.0,8.1,0.83,9.4,1.1,16.0,200.0,3.2,170.0,72.0
5717,140.0,24.0,62.0,0.2,8.1,3.5,57.0,460.0,12.0,270.0,86.0
5718,110.0,20.0,6.6,0.12,13.0,2.5,17.0,280.0,8.7,200.0,110.0
5719,210.0,72.0,9.3,0.5,15.0,3.3,17.0,550.0,54.0,310.0,270.0
5720,330.0,53.0,45.5,0.352,51.0,0.25,49.0,820.0,39.5,460.0,340.0
5721,460.0,250.0,450.0,0.22,111.0,2.9,231.0,2920.0,440.0,1800.0,980.0
5722,170.0,52.0,28.0,1.0,12.0,6.6,45.0,590.0,31.0,320.0,160.0
5723,88.0,25.0,35.0,1.4,3.4,0.47,76.0,550.0,100.0,340.0,76.0
